group,timestamp,name,items,week_num,items_recipe_num,pk
lunch,2022-04-17 11:00:00Z,"Lunch on Sunday, April 17, 2022","[1659, 1781, 1666, 1410, 1783, 1784, 1179, 1046, 1774, 1773, 1667]",15,"['725', '41001.12', '102293', '102303', '102289', '3872.17', '100715.2', '41510.3', '35996.5', '18068.2', '778.5', '102530', '8621', '12753.10', '38709.1', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '107493', '4647.9']",1151
afterlunch,2022-04-18 14:30:00Z,"Afterlunch on Monday, April 18, 2022","[1644, 1645, 1639, 1074, 1751, 1087, 1090]",15,"['36694.2', '8414.39', '45858', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103643.1', '102324', '103586.1', '4515.3']",1152
breakfast,2022-04-18 07:30:00Z,"Breakfast on Monday, April 18, 2022","[1047, 1023, 1057, 1744, 1032, 1028, 1001, 1000]",15,"['2032.23', '76164.5', '3619', '8735', '8018.19', '5480.6', '3308.1', '47130.4', '128444', '1751', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '107176', '4581', '263.1']",1153
dinner,2022-04-18 16:30:00Z,"Dinner on Monday, April 18, 2022","[1419, 1366, 1764, 1762, 1766, 1769, 1438, 1767, 1756, 1758, 1757, 1759, 1503, 1499, 1074, 1751, 1087, 1090, 1667, 1667]",15,"['4001.3', '102616', '102690', '103915', '49739', '78386.3', '128128', '105460', '114038', '9630.11', '68471.2', '28068', '49477', '4644', '128444.28', '1462.11', '30876', '135004', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103643.1', '102324', '103586.1', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '4515.3', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '3506', '3504', '1909', '215', '105276', '63633', '1251', '1390.6', '57606', '63651.1', '63651.2', '98443', '63391', '63396', '63393', '47957.17', '63112', '28295', '63628', '36205', '62119.1', '63313.2', '63313.8', '63313.11', '63313.7', '63313.12', '82071.2', '1318', '64062', '1638', '47957.12', '47957.10', '62300', '16779', '14984', '47957.20', '62302', '74417', '62298', '118846.2', '118846.1', '63479', '63498', '63487', '76973', '4592.4', '4592.3']",1154
lunch,2022-04-18 11:00:00Z,"Lunch on Monday, April 18, 2022","[1777, 1780, 1779, 1039, 1785, 1582, 1786, 1775, 1192, 1757, 1759, 1667, 1667]",15,"['103963', '102355', '33795.4', '19571.8', '103955', '32974.7', '28655', '5401.9', '80829', '143820.2', '25821.7', '5802', '100209.2', '49477', '4644', '42955', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '3506', '3504', '1909', '215', '105276']",1155
afterlunch,2022-04-19 14:30:00Z,"Afterlunch on Tuesday, April 19, 2022","[1302, 1307, 1318, 1069, 1082, 1489, 1495, 1091]",15,"['41798.1', '138463', '113305', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103574.1', '103896', '103629.1', '102809', '113581.1']",1156
breakfast,2022-04-19 07:30:00Z,"Breakfast on Tuesday, April 19, 2022","[1047, 1476, 1056, 1748, 1058, 1030, 1020, 1001, 1000]",15,"['2032.23', '23378.4', '105032', '134656', '5828', '568.7', '105616', '47130.4', '128444', '1751', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '84294.3', '1293', '135488']",1157
dinner,2022-04-19 16:30:00Z,"Dinner on Tuesday, April 19, 2022","[1600, 1596, 1576, 1043, 1609, 1371, 1442, 1650, 1402, 1223, 1525, 1547, 1098, 1101, 1121, 1069, 1082, 1489, 1495, 1091, 1667, 1667]",15,"['102359', '1120.3', '8965', '138462', '31169.3', '103377.1', '139280', '102648', '103954', '1354', '103772', '1486.9', '17727.2', '128444.28', '785.1', '102526', '22663.6', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103574.1', '103896', '103629.1', '102809', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '113581.1', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '3502', '4461', '1909', '35908.1', '142376', '63633', '1251', '1390.6', '57606', '63651.1', '63651.2', '98443', '63391', '63396', '63393', '47957.17', '63112', '28295', '63628', '36205', '62119.1', '63313.2', '63313.8', '63313.11', '63313.7', '63313.12', '82071.2', '1318', '64062', '1638', '47957.12', '47957.10', '62300', '16779', '14984', '47957.20', '62302', '74417', '62298', '118846.2', '118846.1', '63479', '63498', '63487', '76973', '4592.4', '4592.3']",1158
lunch,2022-04-19 11:00:00Z,"Lunch on Tuesday, April 19, 2022","[1701, 1364, 1776, 1683, 1685, 1365, 1718, 1734, 1187, 1668, 1670, 1666, 1525, 1547, 1667, 1667]",15,"['138913', '3978', '29703.5', '108470', '36567', '111958', '47204', '103377', '106420', '35106.7', '105740', '40429', '102303', '1486.9', '17727.2', '42955', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '3502', '4461', '1909', '35908.1', '142376']",1159
afterlunch,2022-04-20 14:30:00Z,"Afterlunch on Wednesday, April 20, 2022","[1326, 1313, 1314, 1074, 1066, 1084, 1089]",15,"['61233.7', '85240', '123406', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103643.1', '102802', '103897', '121472']",1160
breakfast,2022-04-20 07:30:00Z,"Breakfast on Wednesday, April 20, 2022","[1047, 1021, 1035, 1053, 1373, 1003, 1000]",15,"['2032.23', '18451.22', '22593.7', '608', '1178.9', '103731', '129895', '128444', '1751', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '107639', '103052', '58028']",1161
dinner,2022-04-20 16:30:00Z,"Dinner on Wednesday, April 20, 2022","[1580, 1604, 1585, 1557, 1595, 1556, 1610, 1568, 1101, 1121, 1537, 1545, 1520, 1096, 1127, 1097, 1074, 1066, 1084, 1089, 1667, 1667]",15,"['16856.71', '32393.1', '8248', '102295', '102288', '4746', '76164.2', '102498', '102526', '103492', '89540.2', '22663.6', '23896.3', '84439', '117872', '128444.28', '10424.1', '768', '103771.4', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103643.1', '102802', '103897', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '121472', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '4538', '4467', '1909', '33466', '5374', '63633', '1251', '1390.6', '57606', '63651.1', '63651.2', '98443', '63391', '63396', '63393', '47957.17', '63112', '28295', '63628', '36205', '62119.1', '63313.2', '63313.8', '63313.11', '63313.7', '63313.12', '82071.2', '1318', '64062', '1638', '47957.12', '47957.10', '62300', '16779', '14984', '47957.20', '62302', '74417', '62298', '118846.2', '118846.1', '63479', '63498', '63487', '76973', '4592.4', '4592.3']",1162
lunch,2022-04-20 11:00:00Z,"Lunch on Wednesday, April 20, 2022","[1675, 1690, 1689, 1698, 1692, 1721, 1715, 1672, 1230, 1323, 1673, 1656, 1533, 1667, 1667]",15,"['45381.1', '3587', '97644', '14455', '518.1', '41001.10', '65371.3', '38405', '101976', '66514', '103749', '61318.4', '102505', '10664.6', '42955', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '4538', '4467', '1909', '33466', '5374']",1163
afterlunch,2022-04-21 14:30:00Z,"Afterlunch on Thursday, April 21, 2022","[1310, 1315, 1325, 1327, 1085, 1075, 1496, 1067, 1092]",15,"['68742', '37320', '138954', '27213', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103630.1', '103581.1', '102453', '102810', '24779']",1164
breakfast,2022-04-21 07:30:00Z,"Breakfast on Thursday, April 21, 2022","[1047, 1471, 1016, 1467, 1042, 1049, 1003, 1000]",15,"['2032.23', '129218.7', '101631', '5303', '106424', '103333', '129895', '128444', '1751', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '85136.10', '102456', '101969']",1165
dinner,2022-04-21 16:30:00Z,"Dinner on Thursday, April 21, 2022","[1593, 1563, 1570, 1564, 1569, 1558, 1623, 1408, 1616, 1528, 1544, 1549, 1330, 1541, 1118, 1125, 1120, 1085, 1075, 1496, 1067, 1092, 1667, 1667]",15,"['25091.8', '46092.6', '117005', '4955.4', '102096.2', '41844', '23414.3', '8968.5', '31350.5', '16856.47', '103800', '102775', '4792.1', '45934', '128444.28', '114692.1', '114583', '105268', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103630.1', '103581.1', '102453', '102810', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '24779', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '4465', '3506', '1909', '88428', '123336', '63633', '1251', '1390.6', '57606', '63651.1', '63651.2', '98443', '63391', '63396', '63393', '47957.17', '63112', '28295', '63628', '36205', '62119.1', '63313.2', '63313.8', '63313.11', '63313.7', '63313.12', '82071.2', '1318', '64062', '1638', '47957.12', '47957.10', '62300', '16779', '14984', '47957.20', '62302', '74417', '62298', '118846.2', '118846.1', '63479', '63498', '76973', '63487', '4592.4', '4592.3']",1166
lunch,2022-04-21 11:00:00Z,"Lunch on Thursday, April 21, 2022","[1706, 1680, 1707, 1423, 1587, 1729, 1416, 1738, 1661, 1101, 1671, 1545, 1330, 1667, 1667]",15,"['66723', '17949', '33992.64', '3407', '79439', '128129', '102520', '141537', '102495', '47193', '102526', '1120.4', '84439', '4792.1', '42955', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '4465', '3506', '1909', '88428', '123336']",1167
afterlunch,2022-04-22 14:30:00Z,"Afterlunch on Friday, April 22, 2022","[1306, 1311, 1308, 1074, 1079, 1497, 1088]",15,"['86527', '26924.1', '1301', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103643.1', '102671', '68050.4', '103486.1']",1168
breakfast,2022-04-22 07:30:00Z,"Breakfast on Friday, April 22, 2022","[1047, 1479, 1466, 1058, 1052, 1046, 1027]",15,"['2032.23', '129218.1', '86831', '5828', '114599', '8621', '611.3', '1751', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '103907', '4567', '117922']",1169
dinner,2022-04-22 16:30:00Z,"Dinner on Friday, April 22, 2022","[1571, 1560, 1101, 1568, 1410, 1592, 1632, 1612, 1615, 1538, 1546, 1543, 1555, 1280, 1093, 1095, 1111, 1088, 1667, 1667]",15,"['105362.5', '112586', '102526', '102498', '102289', '100190.3', '41281.11', '22160', '60967.2', '10820.1', '122828.3', '103522', '110645', '35089', '35016.1', '100715.3', '32811', '34078', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '14387', '6867', '102663', '29124.1', '103486.1', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '4462', '4460', '1909', '107646.6', '4876.7', '63633', '1251', '1390.6', '57606', '63651.1', '63651.2', '98443', '63391', '63396', '63393', '47957.17', '63112', '28295', '63628', '36205', '62119.1', '63313.2', '63313.8', '63313.11', '63313.7', '63313.12', '82071.2', '1318', '64062', '1638', '47957.12', '47957.10', '62300', '16779', '14984', '47957.20', '62302', '74417', '62298', '118846.2', '118846.1', '63479', '63498', '63487', '76973', '4592.4', '4592.3']",1170
lunch,2022-04-22 11:00:00Z,"Lunch on Friday, April 22, 2022","[1778, 1231, 1709, 1034, 1681, 1742, 1717, 1726, 1652, 1662, 1616, 1555, 1280, 1667, 1667]",15,"['38243', '61177', '75890', '5496.3', '5859.11', '130431', '47482.1', '126355.3', '138735', '8971', '31350.5', '35089', '35016.1', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '4462', '4460', '1909', '107646.6', '4876.7']",1171
afterlunch,2022-04-23 14:30:00Z,"Afterlunch on Saturday, April 23, 2022",[],15,"['102407', '44726.1', '82258.7', '14920']",1172
breakfast,2022-04-23 07:30:00Z,"Breakfast on Saturday, April 23, 2022","[1047, 1478, 1484, 1463, 1468, 1041]",15,"['2032.23', '129848', '138786', '78840.1', '43721', '74516', '1751', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '1293', '58024', '142379']",1173
dinner,2022-04-23 16:30:00Z,"Dinner on Saturday, April 23, 2022","[1559, 1605, 1285, 1046, 1235, 1587, 1626, 1570, 1043, 1618, 1551, 1136, 1523, 1533, 1513, 1114, 1105, 1124, 1667]",15,"['31233.7', '129842.1', '102964', '8621', '102199', '79439', '54590', '117005', '31169.3', '110317.1', '57449.10', '553.15', '30398.3', '10664.6', '106421', '15994', '138956', '103635', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '13847', '3501', '1909', '146004', '102968', '63633', '1251', '1390.6', '57606', '63651.1', '63651.2', '98443', '63391', '63396', '63393', '47957.17', '63112', '28295', '63628', '36205', '62119.1', '63313.2', '63313.8', '63313.11', '63313.7', '63313.12', '82071.2', '1318', '64062', '1638', '47957.12', '47957.10', '62300', '16779', '14984', '47957.20', '62302', '74417', '62298', '118846.2', '118846.1', '63479', '63498', '76973', '63487', '4592.4', '4592.3']",1174
lunch,2022-04-23 11:00:00Z,"Lunch on Saturday, April 23, 2022","[1693, 1249, 1699, 1049, 1410, 1286, 1243, 1733, 1663, 1154, 1178, 1654, 1513, 1667]",15,"['22587.7', '103771', '103326', '103333', '102289', '344.11', '123726', '8060.6', '59470', '5912.12', '103834', '33992.71', '102405', '106421', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '146004', '102968']",1175
